id,name,year,rating,certificate,duration,genre,votes,gross_income,directors_id,directors_name,stars_id,stars_name,description
tt10340562,Etharkkum Thunindhavan,(2022),6.6,Not Certified,151 min,"Action, Crime, Drama","11,462",0,nm4242010,Pandiraj,"nm1421814,nm10484501,nm0766470,nm0764853","Suriya,Priyanka Arulmohan,Sathyaraj,Saranya Ponvannan","A lawyer turns judge jury and executioner and goes after a gang, led by a minister's son, that threatens women with videos of them."
tt0079207,Giallo in Venice,(1979),5.2,Not Certified,91 min,"Crime, Horror, Mystery","1,021",0,nm0484761,Mario Landi,"nm0266785,nm0090004,nm0215019,nm0719986","Leonora Fani,Jeff Blynn,Gianni Dei,Michele Renzullo","In Venice a detective is on the trail of a killer who commits a double murder (a married couple) then more grisly killings occur. Sex, drugs, gore and perversions are ingredients of this sadistic and sleazy giallo."
tt0119225,Gridlock'd,(1997),6.9,R,91 min,"Comedy, Crime, Drama",15652,"5,479,037",nm0193554,Vondie Curtis-Hall,"nm0000637,nm0000619,nm0628601,nm0281486","Tupac Shakur,Tim Roth,Thandiwe Newton,Charles Fleischer","Two friends try to kick their drug addiction after a friend dies from an overdose, when they try to enroll in a detox program, things quickly go wrong."
tt0062861,Danger: Diabolik,(1968),6.5,Not Rated,105 min,"Action, Comedy, Crime","6,601","5,479,037",nm0000878,Mario Bava,"nm0492342,nm0577867,nm0681566,nm0148041","John Phillip Law,Marisa Mell,Michel Piccoli,Adolfo Celi","Master thief Diabolik and his sensual lover Eva Kant pull off heist after heist, all while Inspector Ginko's cops and envious gangsters led by Ralph Valmont are gunning for them."
tt0106104,Prime Suspect 3,(1993),8.1,Not Certified,207 min,"Crime, Drama, Mystery","3,618","5,479,037",Anonymous,nm0000000,"nm0000545,nm0068552,nm0866805,nm0000667","Helen Mirren,Tom Bell,Karen Tomlin,David Thewlis","Assigned to a Vice squad, Detective Chief Inspector Jane Tennison (Dame Helen Mirren) investigates a child murder and discovers a sinister link to the police."
tt12567088,Raat Akeli Hai,(2020),7.2,TV-MA,149 min,"Crime, Drama, Mystery","17,996","5,479,037",nm1805444,Honey Trehan,"nm1596350,nm2331000,nm0820282,nm1360611","Nawazuddin Siddiqui,Radhika Apte,Aditya Srivastav,Padmavati Rao",The film follows a small town cop who is summoned to investigate the death of a politician which gets complicated by the victim's secretive family and his own conflicted heart.
tt5369352,Eyewitness,(2016),7.5,TV-14,42 min,"Crime, Mystery, Romance","5,237","5,479,037",Anonymous,nm0000000,"nm0629855,nm5683678,nm1412815,nm0004743","Julianne Nicholson,Tyler Young,James Paxton,Gil Bellows","When a young gay couple witness a triple murder, they will do anything to avoid being outed to their small town."
tt0047885,Blackboard Jungle,(1955),7.4,Approved,101 min,"Crime, Drama","9,084","5,479,037",nm0112218,Richard Brooks,"nm0001229,nm0004282,nm0129894,nm0371135","Glenn Ford,Anne Francis,Louis Calhern,Margaret Hayes","A new English teacher at a violent, unruly inner-city school is determined to do his job, despite resistance from both students and faculty."
tt1921149,Trash,(I) (2014),7.1,R,114 min,"Adventure, Crime, Drama",21692,"10,230","nm0197636,nm1595836","Stephen Daldry,Christian Duurvoort","nm5787342,nm5787486,nm0000640,nm1913734","Rickson Tevez,Gabriel Weinstein,Martin Sheen,Rooney Mara","Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong."
tt0119365,Incognito,(1997),6.4,R,108 min,"Crime, Romance, Thriller","3,800","10,230",nm0000824,John Badham,"nm0000574,nm0001393,nm0517021,nm0007183","Jason Patric,Irène Jacob,Thomas Lockyer,Ian Richardson","Harry Donovan is an art forger who paints a fake Rembrandt picture for $500,000. Marieke, the woman he meets in Paris and gets into bed with, turns out to be the art expert whom Harry's ...                See full summary »"
tt0119731,Murder at 1600,(1997),6.1,R,107 min,"Action, Crime, Drama",30916,"25,826,788",nm0514546,Dwight H. Little,"nm0000648,nm0000178,nm0073137,nm0588222","Wesley Snipes,Diane Lane,Daniel Benzali,Dennis Miller",A young woman is murdered in the White House. Homicide detective Regis (Wesley Snipes) investigates while Secret Service works against him. He's assigned agent Chance (Diane Lane). She eventually cooperates after a man's framed.
tt0105219,Rapid Fire,(1992),6.2,R,95 min,"Action, Crime, Drama",9545,"14,356,479",nm0514546,Dwight H. Little,"nm0000488,nm0000959,nm0541576,nm0000855","Brandon Lee,Powers Boothe,Nick Mancuso,Raymond J. Barry","When student Jake Lo witnesses a killing, he finds himself caught between two feuding drug lords. Betrayed and set up by the federal agents, the only person he can trust is Ryan, a Chicago cop who reminds Jake of his deceased father."
tt0087010,The Burning Bed,(1984 TV Movie),7.2,Not Rated,95 min,"Biography, Crime, Drama","2,997","14,356,479",nm0339254,Robert Greenwald,"nm0000396,nm0494432,nm0557956,nm0951471","Farrah Fawcett,Paul Le Mat,Richard Masur,Grace Zabriskie","An abused battered wife has had enough of husband beating up on her. Everywhere she turns for help, there's not much anyone will do. After he rapes her one night, she sets the bed on fire with him in it asleep."
tt11857512,Crime Beat,(2020– ),7.7,Not Certified,60 min,Crime,83,"14,356,479",Anonymous,nm0000000,"nm3760838,nm11378618,nm10355801,nm2978727","Antony Robart,Nancy Hixt,Caryn Lieberman,Catherine McDonald",Looking into some of Canada's most infamous criminal cases with extensive archives and intimate interviews and exploring the lasting impacts on the community and justice system.
tt0155425,Black Scorpion,(2001),5.8,TV-PG,0 min,"Action, Crime, Drama",520,"14,356,479",Anonymous,nm0000000,"nm0513195,nm0884306,nm0117742,nm0280801","Michelle Lintel,Scott Valentine,BT,Enya Flack","The City of Angels is falling apart, and crime pervades the city to the core. The mayor is corrupt, the police are inept, the city needs a figure to take control of the situation. Then in ...                See full summary »"
tt1043822,Vratice se rode,(2007–2008),9.0,TV-MA,55 min,"Comedy, Crime, Drama","7,828","14,356,479",Anonymous,nm0000000,"nm0229314,nm0081449,nm0865411,nm0051784","Nikola Djuricko,Dragan Bjelogrlic,Srdjan 'Zika' Todorovic,Ljubomir Bandovic","A story of two friends and petty thieves trying to make a living, but failing in every possible way."
tt0040636,The Naked City,(1948),7.6,Not Rated,96 min,"Crime, Drama, Film-Noir","13,644","14,356,479",nm0202088,Jules Dassin,"nm0280178,nm0003318,nm0366253,nm0852279","Barry Fitzgerald,Howard Duff,Dorothy Hart,Don Taylor",A step-by-step look at a murder investigation on the streets of New York.
tt0107983,Romeo Is Bleeding,(1993),6.6,R,110 min,"Crime, Drama, Romance",14111,"3,275,585",nm0575389,Peter Medak,"nm0000198,nm0000565,nm0940070,nm0000496","Gary Oldman,Lena Olin,Wallace Wood,Juliette Lewis","A womanizing, crooked cop on the payroll of the mafia is confronted with the reality of his double life after he is asked to kill a beautiful and ruthless Russian gangster."
tt3044834,A Crime to Remember,(2013–2018),8.3,TV-14,45 min,"Documentary, Crime","1,195","3,275,585",Anonymous,nm0000000,"nm1736236,nm2369188,nm2968055,nm6079503","Marc A. Hermann,Michelle McNamara,John Mirabella,James Zeiss",A look back at famous cases from the past.
tt15007172,Those Who Read the Hearts of Evil,(2022– ),8.0,Not Certified,0 min,"Crime, Drama, Mystery",344,"3,275,585",Anonymous,nm0000000,"nm2339825,nm5887272,nm6020024,nm11794543","Nam-gil Kim,Jin Seon-kyu,So-jin Kim,Ryeoun","A crime thriller drama based on a web novel of the same name that contains the field experience of Kwon Il Yong, Korea's No. 1 profiler."
tt0252299,Buffalo Soldiers,(2001),6.7,R,98 min,"Comedy, Crime, Drama",24594,"353,743",nm0429964,Gregor Jordan,"nm0001618,nm0001593,nm0000438,nm0001277","Joaquin Phoenix,Anna Paquin,Ed Harris,Scott Glenn",A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.
tt6170506,Beast of Burden,(2018),3.6,R,89 min,"Action, Crime, Drama","2,923","353,743",nm2376562,Jesper Ganslandt,"nm0705356,nm3501146,nm1032567,nm0936298","Daniel Radcliffe,Grace Gummer,Pablo Schreiber,Robert Wisdom","Sean Haggerty only has an hour to deliver his illegal cargo. An hour to reassure a drug cartel, a hitman, and the DEA that nothing is wrong. An hour to make sure his wife survives. And he must do it all from the cockpit of his Cessna."
tt19852660,Kiyma,(2022– ),6.7,Not Certified,35 min,"Action, Crime, Drama",71,"353,743",Anonymous,nm0000000,"nm9825227,nm9906864,nm9824885,nm10473535","Irfan Balli,Salih Inci,Cengiz Yurdutek,Ömer Varol","Cities change, streets never."
tt2852406,Omar,(2013),7.5,Not Rated,98 min,"Crime, Drama, Romance",14295,"356,000","nm0009463,nm13792316","Hany Abu-Assad,Roudaina Hatoum","nm4682935,nm5647588,nm5647594,nm5647582","Adam Bakri,Leem Lubany,Eyad Hourani,Samer Bisharat",A young Palestinian freedom fighter agrees to work as an informant after he's tricked into an admission of guilt by association in the wake of an Israeli soldier's killing.
tt0096257,The Thin Blue Line,(1988),8.0,Not Rated,101 min,"Documentary, Crime",24458,"1,209,846",nm0001554,Errol Morris,"nm0011278,nm0364595,nm0741410,nm0425278","Randall Adams,David Harris,Gus Rose,Jackie Johnson","A film that successfully argued that a man was wrongly convicted for murder by a corrupt justice system in Dallas County, Texas."
tt10589914,The Forest of Love,(2019),6.3,TV-MA,151 min,"Crime, Drama, Horror","2,511","1,209,846",nm0814469,Sion Sono,"nm0793404,nm4514387,nm4017554,nm11050292","Kippei Shîna,Shinnosuke Mitsushima,Kyoko Hinami,Eri Kamataki","A small group of student filmmakers and a shy young girl with strict parents are simultaneously manipulated, seduced and abused by an older man. They follow his bidding, even when murder is involved."
tt0374584,Control,(2004),6.2,R,104 min,"Action, Crime, Thriller","7,612","1,209,846",nm0006853,Tim Hunter,"nm0000501,nm0000353,nm0735442,nm0001653","Ray Liotta,Willem Dafoe,Michelle Rodriguez,Stephen Rea",A sociopath on death row is given a chance to live if he agrees to take part in a chemical behavioral modification program.
tt10901134,One Lane Bridge,(2020– ),6.5,TV-14,0 min,"Crime, Drama, Fantasy","1,006","1,209,846",Anonymous,nm0000000,"nm1965763,nm0864835,nm0115410,nm0486716","Dominic Ona-Ariki,Joel Tobeck,Alison Bruce,Michelle Langstone","During a murder investigation at Queenstown's infamous One Lane Bridge, ambitious young Maori Detective, Ariki Davis, inadvertently reawakens a spiritual gift that endangers the case, his career and his life."
tt4671682,Ties That Bind,(2015),6.3,TV-PG,42 min,"Crime, Drama, Family",698,"1,209,846",Anonymous,nm0000000,"nm0005559,nm0769157,nm0426909,nm2828435","Kelli Williams,Jonathan Scarfe,Dion Johnstone,Natasha Calis",Detective takes in her jailed brothers unruley teenagers whilst looking after her own and solving crime.
tt1313104,The Cove,(2009),8.4,PG-13,92 min,"Documentary, Biography, Crime",49494,"869,730",nm2694309,Louie Psihoyos,"nm0639337,nm2694309,nm0428194,nm4500133","Richard O'Barry,Louie Psihoyos,Hardy Jones,Michael Illiff","Using state-of-the-art equipment, a group of activists, led by renowned dolphin trainer Ric O'Barry, infiltrate a cove near Taijii, Japan to expose both a shocking instance of animal abuse and a serious threat to human health."
tt0102898,Shakes the Clown,(1991),5.6,R,87 min,"Comedy, Crime, Drama",5118,"115,103",nm0001281,Bobcat Goldthwait,"nm0001281,nm0113935,nm0062070,nm0063815","Bobcat Goldthwait,Julie Brown,Bruce Baum,Steve Bean",Shakes is good at his job as party clown - when he's sober and shows up. Five druggy clowns frame him for the murder of his boss.
tt13174746,Flower Shop Mysteries,(2016),6.9,Not Certified,120 min,"Crime, Drama, Mystery",276,"115,103",Anonymous,nm0000000,"nm0000222,nm0254392,nm3399528,nm5277905","Brooke Shields,Brennan Elliott,Kate Drummond,Celeste Desjardins",Ex NYC lawyer Abby is now a florist with a flower shop in her small home town. She's also an amateur sleuth solving murder mysteries - helped by her ex-PI bar owner boyfriend.
tt0107877,Prison Heat,(1993),4.1,R,91 min,"Crime, Drama, Thriller",874,"115,103",nm0797854,Joel Silberg,"nm0150427,nm0376891,nm0484351,nm0621062","Rebecca Chambers,Lori Jo Hendrix,Kena Land,Toni Naples",Four American babes on vacation in the Middle East run into trouble when they are imprisoned by corrupt army officials.
tt6788942,Bad Genius,(2017),7.6,TV-MA,130 min,"Comedy, Crime, Drama","20,668","115,103",nm5464371,Baz Poonpiriya,"nm8927531,nm8906232,nm7628415,nm7081087","Chutimon Chuengcharoensukying,Eisaya Hosuwan,Teeradon Supapunpinyo,Chanon Santinatornkul","Lynn, a genius high school student who makes money by cheating tests, receives a new task that leads her to set foot on Sydney, Australia. In order to complete the millions-Baht task, Lynn and her classmates have to finish the international STIC(SAT) exam and deliver the answers back to her friends in Thailand before the exam takes place once again in her home country."
tt1420425,The Forgotten,(2009–2010),6.5,TV-14,60 min,"Crime, Drama","2,302","115,103",Anonymous,nm0000000,"nm0000225,nm1218924,nm2810593,nm0827307","Christian Slater,Michelle Borth,Anthony Carrigan,Bob Stephenson",A group of volunteers help find the identities of John & Jane Does who were murdered.
tt15424742,The Dark Heart,(2022– ),6.6,Not Certified,225 min,"Crime, Drama, Thriller",352,"115,103",Anonymous,nm0000000,"nm6625833,nm1760389,nm4859138,nm0470050","Gustav Lindh,Aliette Opheim,Clara Christiansson Drake,Steve Kratz","Follows Tanja, an investigator with Missing People Sweden, as she tries to solve the case of a rich landowner who disappears after giving her daughter an ultimatum - end her relationship with the son of a farmer, or lose her inheritance."
tt13354188,Dom,(2021– ),7.1,TV-MA,60 min,"Crime, Drama","2,100","115,103",Anonymous,nm0000000,"nm5987206,nm3095401,nm8465358,nm3022315","Gabriel Leone,Flávio Tolezani,Filipe Bragança,Raquel Villar","Follows Victor, a police officer who dedicated his life to fight the narcotraffic war and to help his son Pedro, a drug addict who became one of the most wanted criminals in Brazil."
tt2078576,Cracked,(2013–2014),6.9,TV-14,60 min,"Crime, Drama, Mystery","1,908","115,103",Anonymous,nm0000000,"nm0005475,nm3040011,nm0011747,nm0495716","David Sutcliffe,Luisa d'Oliveira,Dayo Ade,Karen LeBlanc",Follows teams of cops and psychiatric professionals who make up the Psych Crimes and Crisis unit.
tt0847880,Cargo 200,(2007),7.1,Not Certified,89 min,"Crime, Drama, Thriller","9,695","115,103",nm0049326,Aleksey Balabanov,"nm2401938,nm0689894,nm0343045,nm0148516","Agniya Kuznetsova,Aleksey Poluyan,Leonid Gromov,Aleksey Serebryakov",A young woman is taken hostage by a police officer gone mad.
tt0070981,Derrick,(1974–1998),6.6,Not Certified,60 min,"Crime, Drama","1,636","115,103",Anonymous,nm0000000,"nm0850096,nm0921202,nm0778095,nm0678860","Horst Tappert,Fritz Wepper,Willy Schäfer,Holger Petzold","Detective Chief Inspector Stephan Derrick and his loyal assistant, Inspector Harry Klein, solve murder cases in Munich and surrounding areas."
tt2280066,Sr. Ávila,(2013–2018),8.2,TV-MA,60 min,"Action, Crime, Drama",931,"115,103",Anonymous,nm0000000,"nm0198366,nm0032737,nm3906410,nm0719009","Tony Dalton,Carlos Aragón,Camila Selser,Juan Carlos Remolina","The International Emmy® award-winning series comes to its fourth and final season. A tormented man living the double life of a criminal and a family man, SR. ÁVILA is a very complex ...                See full summary »"
tt0061556,The Deadly Affair,(1967),6.7,Not Rated,107 min,"Crime, Drama, Mystery","3,660",0,nm0001486,Sidney Lumet,"nm0000051,nm0001703,nm0797531,nm0027683","James Mason,Maximilian Schell,Simone Signoret,Harriet Andersson",A British agent sets out to uncover the hidden facts behind a British government employee's suicide.
tt0037469,The Woman in the Window,(1944),7.6,Passed,107 min,"Crime, Drama, Film-Noir","16,045",0,nm0000485,Fritz Lang,"nm0000064,nm0000910,nm0557339,nm0107631","Edward G. Robinson,Joan Bennett,Raymond Massey,Edmund Breon","A conservative middle aged professor engages in a relationship with a femme fatale, he's plunged into a nightmarish world of blackmail and murder."
tt5834256,The Witness for the Prosecution,(2016),7.0,Not Rated,120 min,"Crime, Drama, Mystery","4,995",0,Anonymous,nm0000000,"nm6247071,nm0000326,nm0230826,nm2057859","Billy Howle,Kim Cattrall,Monica Dolan,Andrea Riseborough",The hunt is on to find the murderer of a wealthy glamorous heiress who is found dead in her London townhouse. Based on the short story by Agatha Christie.
tt6399158,Fabricated City,(2017),6.8,Not Rated,126 min,"Action, Crime, Thriller",5531,"104,874",nm2019556,Kwang-Hyun Park,"nm3865611,nm2987726,nm1693068,nm6981913","Ji Chang-Wook,Shim Eun-kyung,Jae-hong Ahn,Min-Jung Bae","After Kwon, an exceptional gamer, is wrongly framed for murder, he along with his allies decides to find the real culprit and prove his innocence."
tt1315063,Unforgiven,(2009),7.8,TV-14,135 min,"Crime, Drama","1,325","104,874",Anonymous,nm0000000,"nm1013087,nm2387806,nm2439913,nm0278239","Suranne Jones,Emily Beecham,Matthew McNulty,Siobhan Finneran",Yorkshire award-winning crime drama by Sally Wainwright following a young woman's release from prison after 15 or 16 years time served for murdering two police officers. All she wants now is to find her younger sister.
tt0071866,Mr. Majestyk,(1974),6.7,PG,103 min,"Action, Crime, Drama",8736,"129,800",nm0281507,Richard Fleischer,"nm0000314,nm0188050,nm0504803,nm0002517","Charles Bronson,Linda Cristal,Al Lettieri,Lee Purcell",A melon farmer battles organized crime and a hit man who wants to kill him.
tt0082163,Nice Dreams,(1981),6.1,R,88 min,"Comedy, Crime",7584,"33,982,504",nm0001045,Tommy Chong,"nm0001507,nm0001045,nm0057365,nm0000928","Cheech Marin,Tommy Chong,Benita Barrie,Sandra Bernhard","Disguised as ice cream vendors, Cheech and Chong make--and subsequently lose--millions of dollars selling a batch of marijuana with an unusual side effect."
tt1155592,Man on Wire,(2008),7.7,PG-13,94 min,"Documentary, Biography, Crime",55686,"2,957,978",nm1016428,James Marsh,"nm0677597,nm3072750,nm3072759,nm3072764","Philippe Petit,Jean François Heckel,Jean-Louis Blondeau,Annie Allix","A look at tightrope walker Philippe Petit's daring, but illegal, high-wire routine performed between New York City's World Trade Center's twin towers in 1974, what some consider, ""the artistic crime of the century""."
tt1924394,The Angels' Share,(2012),7.0,R,101 min,"Comedy, Crime, Drama",25432,"304,357",nm0516360,Ken Loach,"nm4834796,nm0378132,nm0019885,nm1162012","Paul Brannigan,John Henshaw,Roger Allam,Gary Maitland","Narrowly avoiding jail, new dad Robbie vows to turn over a new leaf. A visit to a whisky distillery inspires him and his mates to seek a way out of their hopeless lives."
tt0065531,Le Cercle Rouge,(1970),7.9,Not Rated,140 min,"Crime, Drama, Thriller",25231,"372,229",nm0578483,Jean-Pierre Melville,"nm0001128,nm0100186,nm0002231,nm0598971","Alain Delon,Bourvil,Gian Maria Volontè,Yves Montand","After leaving prison, master thief Corey crosses paths with a notorious escapee and an alcoholic former policeman. The trio proceed to plot an elaborate heist."
tt8907974,Looop Lapeta,(2022),5.2,TV-MA,131 min,"Action, Comedy, Crime","4,247","372,229",nm7202086,Aakash Bhatia,"nm13260411,nm6173337,nm9433476,nm3795810","Backagaindancer,Bhupesh Bandekar,Alistar Bennis,Tahir Raj Bhasin","When her boyfriend loses a mobster's cash, Savi races against the clock to save the day if only she can break out of a curious cycle of dead ends."
tt1422020,Dog Pound,(2010),7.0,Not Rated,91 min,"Crime, Drama","12,359","372,229",nm1320966,Kim Chapiron,"nm0124666,nm1011439,nm2599794,nm2291581","Adam Butcher,Shane Kippel,Matthew Morales,Slim Twig","Three juvenile delinquents are sentenced to a correctional facility where they encounter gang violence, death, and harassment from staff and other inmates."
tt1730535,Injustice,(2011),7.3,Not Certified,300 min,"Crime, Drama, Thriller","1,903","372,229",Anonymous,nm0000000,"nm0700856,nm0187224,nm0066885,nm0457062","James Purefoy,Charlie Creed-Miles,Sasha Behar,Dervla Kirwan",A defense barrister is faced with the proposition: what can you do when you have defended the indefensible?
tt0097579,An Innocent Man,(1989),6.4,R,113 min,"Action, Crime, Drama",6935,"20,047,604",nm0946811,Peter Yates,"nm0000633,nm0000719,nm0732309,nm0711058","Tom Selleck,F. Murray Abraham,Laila Robins,David Rasche","A man is framed by two corrupt cops for drugs. After he gets out of prison, he comes after them."
tt2247732,Marvel One-Shot: Item 47,(2012 Video),6.6,Not Rated,12 min,"Short, Action, Adventure","9,659","20,047,604",nm0195669,Louis D'Esposito,"nm0135221,nm0103038,nm0380073,nm0920038","Lizzy Caplan,Jesse Bradford,Maximiliano Hernández,Titus Welliver",S.H.I.E.L.D. agent Sitwell is assigned to recover an abandoned Chitauri weapon being used by a young couple robbing a bank.
tt19388950,Preaching Evil: A Wife on the Run with Warren Jeffs,(2022),7.3,TV-14,188 min,"Documentary, Crime",104,"20,047,604",Anonymous,nm0000000,"nm13756338,nm13756346,nm13756340,nm13756339","Naomi Jessup,Nate Carlisle,Aaron Thompson,Vicki Thompson",Tells the story of polygamist cult leader Warren Jeffs through the lens of his favorite wife Naomi Jessop.
tt0097637,K-9,(1989),6.0,PG-13,101 min,"Action, Comedy, Crime",33724,"43,247,647",nm0199722,Rod Daniel,"nm0000902,nm0004995,nm0001798,nm0642145","Jim Belushi,Mel Harris,Kevin Tighe,Ed O'Neill","To stop an elusive criminal, a maverick detective enlists the aid of a police dog who's an unusually intelligent smart alec."
tt10706602,Collective,(2019),8.1,Not Rated,109 min,"Documentary, Crime","11,954","43,247,647",nm1681049,Alexander Nanau,"nm12883857,nm12477245,nm11417316,nm11417315","Dan Alexandru Condrea,Liviu Iolu,Razvan Lutac,Mirela Neag",Director Alexander Nanau follows a crack team of investigators at the Romanian newspaper Gazeta Sporturilor as they try to uncover a vast health-care fraud that enriched moguls and politicians and led to the deaths of innocent citizens.
tt0040872,They Live by Night,(1948),7.4,Passed,95 min,"Crime, Film-Noir, Romance","8,256","43,247,647",nm0712947,Nicholas Ray,"nm0640732,nm0335048,nm0196247,nm0282435","Cathy O'Donnell,Farley Granger,Howard Da Silva,Jay C. Flippen","An escaped convict, injured during a robbery, falls in love with the woman who nurses him back to health, but their relationship seems doomed from the beginning."
tt0108909,RoboCop,(1994),5.4,TV-14,90 min,"Action, Adventure, Crime","2,486","43,247,647",Anonymous,nm0000000,"nm0249109,nm0621046,nm0542558,nm0744776","Richard Eden,Yvette Nipar,Blu Mankuma,Andrea Roth","Alex Murphy is RoboCop, a cybernetic policeman. A creation of a vast corporation, he fights crime and occasional corporate conspiracy in the near-future of Old Detroit."
tt3315020,Prey,(2014–2015),7.2,Not Certified,60 min,"Crime, Drama, Thriller","3,239","43,247,647",Anonymous,nm0000000,"nm0146803,nm2684912,nm2721115,nm0799591","Rosie Cavaliero,Daniel Jillings,Darren Whitfield,John Simm","On the run accused of a terrible crime, Manchester Detective Marcus Farrow tries to prove his innocence while being hunted by his former friends and colleagues."
tt0080388,Atlantic City,(1980),7.3,R,104 min,"Crime, Drama, Romance","16,702","43,247,647",nm0001501,Louis Malle,"nm0000044,nm0000215,nm0003679,nm0681566","Burt Lancaster,Susan Sarandon,Kate Reid,Michel Piccoli","In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs and danger."
tt13519026,A Class Apart,(2021– ),5.9,Not Certified,42 min,"Crime, Drama",666,"43,247,647",Anonymous,nm0000000,"nm5481344,nm1311373,nm1760389,nm4178946","Edvin Endre,Valter Skarsgård,Aliette Opheim,Kevin Vaz","When a student at the famous boarding school Tuna Kvarn is found dead, investigators are met with a wall of silence."
tt6032328,Finding Steve McQueen,(2019),6.2,R,91 min,"Crime, Thriller","5,027","43,247,647",nm0425756,Mark Steven Johnson,"nm1379938,nm1592225,nm0001845,nm0001209","Travis Fimmel,Rachael Taylor,Forest Whitaker,William Fichtner","In 1972, a gang of close-knit thieves from Youngstown, Ohio attempt to steal $30 million in illegal contributions and blackmail money from President Richard Nixon's secret fund."
tt1493239,Terriers,(2010),8.4,TV-MA,45 min,"Comedy, Crime, Drama","10,790","43,247,647",Anonymous,nm0000000,"nm0006610,nm1535423,nm0020751,nm0703910","Donal Logue,Michael Raymond-James,Laura Allen,Kimberly Quinn","Ex-cop and recovering alcoholic Hank Dolworth partners with his best friend, former criminal Britt Pollack, in an unlicensed private investigation business."
tt6892400,The Girl in the Fog,(2017),6.8,PG-13,128 min,"Crime, Drama, Mystery","11,020","43,247,647",nm2621810,Donato Carrisi,"nm0785842,nm0094526,nm3080119,nm0710520","Toni Servillo,Alessio Boni,Lorenzo Richelmy,Galatea Ranzi",Special agent Vogel is sent to an isolated town in a remote mountain valley to investigate the case of a sixteen years old's disappearance.
tt10375094,Pada,(2022),7.9,Not Certified,130 min,"Crime, Drama, Thriller","2,172","43,247,647",nm2939522,Kamal K.M.,"nm0090283,nm2035937,nm5852449,nm4584004","Kunchacko Boban,Vinayakan,Joju George,Dileesh Pothan","All the governments that have ruled the nation made laws that denied the indigenous people their way of life and their land often, protecting crony capitalist interests. The film revisits an episode of dissent in the 90s which brought up this question amongst us. A history forgotten!"
tt9849004,Happily,(2021),5.3,R,96 min,"Comedy, Crime, Romance","3,827","43,247,647",nm2818863,BenDavid Grabinski,"nm2628935,nm0570364,nm1371339,nm0954036","Kerry Bishé,Joel McHale,Al Madrigal,Natalie Zea","A dark romantic comedy. Tom and Janet have been happily married for years. But a visit from a mysterious stranger leads to a dead body, a lot of questions, and a tense couples' trip with friends who may not actually be friends at all."
tt7861612,The InBetween,(2019),6.9,TV-14,43 min,"Crime, Drama, Fantasy","4,058","43,247,647",Anonymous,nm0000000,"nm2976830,nm5781469,nm3399669,nm0424509","Harriet Dyer,Justin Cornwell,Cindy Luna,Anne-Marie Johnson",A woman with the ability to speak to the dead helps detectives solve murder cases.
tt6747818,Room for Rent,(2019),5.4,Not Certified,81 min,"Crime, Horror, Mystery","4,608","43,247,647",nm1642229,Tommy Stovall,"nm0005417,nm2013677,nm5221289,nm2452327","Lin Shaye,Oliver Rayon,Valeska Miller,Ryan Ochoa",Lonely widow Joyce rents out a room in her house and becomes dangerously obsessed with one of her guests.
tt0063671,Targets,(1968),7.3,R,90 min,"Crime, Drama, Thriller","9,856","43,247,647",nm0000953,Peter Bogdanovich,"nm0641517,nm0000472,nm0677011,nm0484842","Tim O'Kelly,Boris Karloff,Arthur Peterson,Monte Landis",An aging horror star questions his place in modern Hollywood while a psychotic Vietnam War veteran goes on a killing spree.
tt0461872,Human Trafficking,(2005),7.5,Not Certified,176 min,"Crime, Drama, Mystery","6,854","43,247,647",Anonymous,nm0000000,"nm0495799,nm0000227,nm0000661,nm0001015","Laurence Leboeuf,Mira Sorvino,Donald Sutherland,Robert Carlyle",Hundreds of thousands of young women have vanished from their everyday lives-forced by violence into a hellish existence of brutality and prostitution. They're a profitable commodity in the...                See full summary »
tt5662932,Psycho Raman,(2016),7.3,Not Rated,133 min,"Crime, Drama, Thriller","14,656","43,247,647",nm0440604,Anurag Kashyap,"nm1596350,nm5817249,nm8179407,nm2535507","Nawazuddin Siddiqui,Vicky Kaushal,Sobhita Dhulipala,Mukesh Chhabra","Ramanna, a maniac murderer, finds a soulmate in Raghavan, a policeman, who inspects his murder cases. He tries to make Raghavan realize how they both are similar."
tt2011325,There's Something Wrong with Aunt Diane,(2011 TV Movie),6.7,TV-MA,101 min,"Documentary, Crime","5,426","43,247,647",nm0305017,Liz Garbus,"nm5004932,nm5004459,nm5004775,nm4660011","Jesse Temple,Brad Katinas,Diane Schuler,Jay Schuler","This documentary explores the depth behind the case of a woman whose vehicle collision killed numerous people, including herself. Was she really the reckless drunk, or the perfect suburban mother?"
tt1584000,Durarara!!,(2010),7.8,TV-14,24 min,"Animation, Comedy, Crime","7,200","43,247,647",Anonymous,nm0000000,"nm1312566,nm0745310,nm0523180,nm0097765","Kari Wahlgren,Bryce Papenbrook,Yuri Lowenthal,Johnny Yong Bosch","Tired of his mundane life, Mikado Ryugamine decides to move to Ikebukuro, a district in Tokyo, when a friend invites him. With everything from invisible gangs to rumored beings, Ikebukuro is full of connected mysteries where people's pasts intertwine with the present."
